29,571,00000,000000,0000,DISTRICT,Tumkur,Total,640081,2678980,1350594,1328386,265742,135671,130071,506901,254535,252366,209559,105265,104294,1813391,1006024,807367,865589,344570,521019,1354646,837512,517134,1078431,738124,340307,459644,341672,117972,220018,106615,113403,37836,17044,20792,360933,272793,88140,276215,99388,176827,46266,13605,32661,132268,35458,96810,16687,5614,11073,80994,44711,36283,246104,86482,159622,41734,11961,29773,123077,32360,90717,14090,4705,9385,67203,37456,29747,30111,12906,17205,4532,1644,2888,9191,3098,6093,2597,909,1688,13791,7255,6536,1324334,513082,811252
29,571,00000,000000,0000,DISTRICT,Tumkur,Rural,497521,2079902,1048710,1031192,203685,103989,99696,429957,215949,214008,180024,90558,89466,1344438,760322,584116,735464,288388,447076,1120199,665024,455175,876518,584984,291534,451018,334232,116786,214945,103473,111472,23879,11421,12458,186676,135858,50818,243681,80040,163641,45539,13065,32474,130126,34456,95670,12739,4189,8550,55277,28330,26947,218602,69991,148611,41046,11438,29608,121161,31470,89691,10743,3471,7272,45652,23612,22040,25079,10049,15030,4493,1627,2866,8965,2986,5979,1996,718,1278,9625,4718,4907,959703,383686,576017
29,571,00000,000000,0000,DISTRICT,Tumkur,Urban,142560,599078,301884,297194,62057,31682,30375,76944,38586,38358,29535,14707,14828,468953,245702,223251,130125,56182,73943,234447,172488,61959,201913,153140,48773,8626,7440,1186,5073,3142,1931,13957,5623,8334,174257,136935,37322,32534,19348,13186,727,540,187,2142,1002,1140,3948,1425,2523,25717,16381,9336,27502,16491,11011,688,523,165,1916,890,1026,3347,1234,2113,21551,13844,7707,5032,2857,2175,39,17,22,226,112,114,601,191,410,4166,2537,1629,364631,129396,235235
29,571,05532,000000,0000,SUB-DISTRICT,Chiknayakanhalli,Total,52612,212130,105583,106547,21271,10673,10598,38805,19399,19406,17654,8781,8873,146187,79705,66482,65943,25878,40065,102573,67674,34899,78329,59630,18699,38731,33871,4860,13169,6682,6487,2826,1376,1450,23603,17701,5902,24244,8044,16200,3603,804,2799,11864,2996,8868,1701,385,1316,7076,3859,3217,21955,7125,14830,3227,714,2513,11274,2783,8491,1525,327,1198,5929,3301,2628,2289,919,1370,376,90,286,590,213,377,176,58,118,1147,558,589,109557,37909,71648
29,571,05532,000000,0000,SUB-DISTRICT,Chiknayakanhalli,Rural,43313,174620,87055,87565,17475,8761,8714,34874,17460,17414,16089,8009,8080,117313,64656,52657,57307,22399,34908,87080,56296,30784,65341,49656,15685,37125,32435,4690,12724,6418,6306,1698,814,884,13794,9989,3805,21739,6640,15099,3551,767,2784,11708,2942,8766,1228,273,955,5252,2658,2594,19701,5844,13857,3179,679,2500,11129,2733,8396,1097,227,870,4296,2205,2091,2038,796,1242,372,88,284,579,209,370,131,46,85,956,453,503,87540,30759,56781
29,571,05532,000000,0000,SUB-DISTRICT,Chiknayakanhalli,Urban,9299,37510,18528,18982,3796,1912,1884,3931,1939,1992,1565,772,793,28874,15049,13825,8636,3479,5157,15493,11378,4115,12988,9974,3014,1606,1436,170,445,264,181,1128,562,566,9809,7712,2097,2505,1404,1101,52,37,15,156,54,102,473,112,361,1824,1201,623,2254,1281,973,48,35,13,145,50,95,428,100,328,1633,1096,537,251,123,128,4,2,2,11,4,7,45,12,33,191,105,86,22017,7150,14867
29,571,05532,610032,0000,VILLAGE,Kidukanahalli,Rural,122,550,275,275,49,26,23,140,76,64,0,0,0,377,204,173,173,71,102,306,188,118,202,168,34,165,141,24,8,6,2,2,1,1,27,20,7,104,20,84,86,15,71,13,3,10,0,0,0,5,2,3,75,14,61,59,10,49,11,2,9,0,0,0,5,2,3,29,6,23,27,5,22,2,1,1,0,0,0,0,0,0,244,87,157
29,571,05532,610033,0000,VILLAGE,Bannikere,Rural,122,462,222,240,34,14,20,134,63,71,147,74,73,335,180,155,127,42,85,176,141,35,154,128,26,72,69,3,49,33,16,0,0,0,33,26,7,22,13,9,0,0,0,7,5,2,0,0,0,15,8,7,22,13,9,0,0,0,7,5,2,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,81,205
29,571,05532,610034,0000,VILLAGE,Choragondanahalli,Rural,56,260,132,128,22,11,11,0,0,0,0,0,0,216,118,98,44,14,30,192,103,89,126,95,31,85,75,10,38,17,21,0,0,0,3,3,0,66,8,58,2,2,0,64,6,58,0,0,0,0,0,0,66,8,58,2,2,0,64,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,29,39
29,571,05532,610035,0000,VILLAGE,Naduvanahalli,Rural,291,1143,553,590,122,59,63,118,59,59,35,13,22,777,422,355,366,131,235,526,392,134,520,391,129,227,221,6,101,4,97,8,7,1,184,159,25,6,1,5,0,0,0,0,0,0,0,0,0,6,1,5,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,617,161,456
29,571,05532,610036,0000,VILLAGE,Doddahullenahalli,Rural,165,723,356,367,79,37,42,43,20,23,525,263,262,444,250,194,279,106,173,410,227,183,326,193,133,128,114,14,164,57,107,3,2,1,31,20,11,84,34,50,15,11,4,67,21,46,1,1,0,1,1,0,81,31,50,15,11,4,65,19,46,0,0,0,1,1,0,3,3,0,0,0,0,2,2,0,1,1,0,0,0,0,313,129,184
29,571,05532,610037,0000,VILLAGE,Bommenahalli,Rural,186,696,363,333,34,20,14,0,0,0,0,0,0,609,333,276,87,30,57,450,243,207,303,193,110,163,151,12,12,4,8,2,2,0,126,36,90,147,50,97,14,6,8,3,1,2,0,0,0,130,43,87,147,50,97,14,6,8,3,1,2,0,0,0,130,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,120,126
29,571,05532,610038,0000,VILLAGE,Halumalledevara Kaval,Rural,98,399,198,201,45,21,24,229,105,124,1,1,0,254,138,116,145,60,85,186,122,64,184,122,62,82,72,10,29,3,26,4,3,1,69,44,25,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,213,76,137
29,571,05532,610039,0000,VILLAGE,Doddayannegere,Rural,568,2171,1044,1127,196,103,93,172,80,92,76,37,39,1541,820,721,630,224,406,1357,690,667,613,458,155,410,329,81,69,32,37,5,4,1,129,93,36,744,232,512,126,17,109,509,171,338,1,0,1,108,44,64,733,230,503,125,17,108,508,171,337,0,0,0,100,42,58,11,2,9,1,0,1,1,0,1,1,0,1,8,2,6,814,354,460
29,571,05532,610040,0000,VILLAGE,Chikkayannegere,Rural,479,1824,903,921,175,85,90,261,126,135,37,17,20,1226,674,552,598,229,369,837,591,246,802,575,227,393,369,24,294,116,178,16,14,2,99,76,23,35,16,19,2,1,1,21,7,14,1,1,0,11,7,4,30,12,18,2,1,1,21,7,14,0,0,0,7,4,3,5,4,1,0,0,0,0,0,0,1,1,0,4,3,1,987,312,675
29,571,05532,610041,0000,VILLAGE,Salapura,Rural,47,258,128,130,36,16,20,0,0,0,54,28,26,169,93,76,89,35,54,124,91,33,124,91,33,66,51,15,0,0,0,0,0,0,58,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,37,97
29,571,05532,610042,0000,VILLAGE,Baragihalli,Rural,294,1277,644,633,147,71,76,285,145,140,6,3,3,769,401,368,508,243,265,698,431,267,656,411,245,153,122,31,139,53,86,4,0,4,360,236,124,42,20,22,1,0,1,3,1,2,0,0,0,38,19,19,35,18,17,1,0,1,3,1,2,0,0,0,31,17,14,7,2,5,0,0,0,0,0,0,0,0,0,7,2,5,579,213,366
