29,556,00000,000000,0000,DISTRICT,Bagalkot,Total,361149,1889752,950111,939641,271908,140551,131357,319149,158135,161014,97203,48470,48733,1113412,641388,472024,776340,308723,467617,818081,511575,306506,676407,455410,220997,186478,145344,41134,223373,104773,118600,35805,23989,11816,230751,181304,49447,141674,56165,85509,9721,4134,5587,79870,23560,56310,8992,3899,5093,43091,24572,18519,126936,50157,76779,8660,3696,4964,74581,22001,52580,7629,3367,4262,36066,21093,14973,14738,6008,8730,1061,438,623,5289,1559,3730,1363,532,831,7025,3479,3546,1071671,438536,633135
29,556,00000,000000,0000,DISTRICT,Bagalkot,Rural,242690,1291906,650267,641639,193893,100150,93743,238014,118054,119960,80820,40322,40498,704912,416846,288066,586994,233421,353573,595392,351296,244096,485014,312009,173005,178084,138228,39856,203072,93841,109231,11232,7918,3314,92626,72022,20604,110378,39287,71091,9218,3850,5368,75330,21772,53558,4176,1816,2360,21654,11849,9805,99691,35238,64453,8180,3423,4757,70464,20367,50097,3542,1536,2006,17505,9912,7593,10687,4049,6638,1038,427,611,4866,1405,3461,634,280,354,4149,1937,2212,696514,298971,397543
29,556,00000,000000,0000,DISTRICT,Bagalkot,Urban,118459,597846,299844,298002,78015,40401,37614,81135,40081,41054,16383,8148,8235,408500,224542,183958,189346,75302,114044,222689,160279,62410,191393,143401,47992,8394,7116,1278,20301,10932,9369,24573,16071,8502,138125,109282,28843,31296,16878,14418,503,284,219,4540,1788,2752,4816,2083,2733,21437,12723,8714,27245,14919,12326,480,273,207,4117,1634,2483,4087,1831,2256,18561,11181,7380,4051,1959,2092,23,11,12,423,154,269,729,252,477,2876,1542,1334,375157,139565,235592
29,556,05443,000000,0000,SUB-DISTRICT,Jamkhandi,Total,90067,470176,237086,233090,69054,35663,33391,80138,39496,40642,5866,2941,2925,272197,153901,118296,197979,83185,114794,189471,126399,63072,164886,116994,47892,51078,40757,10321,47391,24845,22546,10088,6754,3334,56329,44638,11691,24585,9405,15180,2437,984,1453,12664,3389,9275,2085,928,1157,7399,4104,3295,21972,8404,13568,2028,845,1183,11784,3165,8619,1782,781,1001,6378,3613,2765,2613,1001,1612,409,139,270,880,224,656,303,147,156,1021,491,530,280705,110687,170018
29,556,05443,000000,0000,SUB-DISTRICT,Jamkhandi,Rural,55639,298146,151059,147087,45338,23391,21947,52059,25789,26270,4711,2360,2351,160026,92434,67592,138120,58625,79495,125318,79836,45482,107583,73969,33614,48911,38922,9989,39614,20551,19063,2691,1933,758,16367,12563,3804,17735,5867,11868,2316,920,1396,11732,3054,8678,858,427,431,2829,1466,1363,15900,5252,10648,1912,783,1129,10909,2851,8058,713,346,367,2366,1272,1094,1835,615,1220,404,137,267,823,203,620,145,81,64,463,194,269,172828,71223,101605
29,556,05443,000000,0000,SUB-DISTRICT,Jamkhandi,Urban,34428,172030,86027,86003,23716,12272,11444,28079,13707,14372,1155,581,574,112171,61467,50704,59859,24560,35299,64153,46563,17590,57303,43025,14278,2167,1835,332,7777,4294,3483,7397,4821,2576,39962,32075,7887,6850,3538,3312,121,64,57,932,335,597,1227,501,726,4570,2638,1932,6072,3152,2920,116,62,54,875,314,561,1069,435,634,4012,2341,1671,778,386,392,5,2,3,57,21,36,158,66,92,558,297,261,107877,39464,68413
29,556,05443,598402,0000,VILLAGE,Kalhatti,Rural,84,437,230,207,68,42,26,20,11,9,0,0,0,268,159,109,169,71,98,249,125,124,95,91,4,79,78,1,7,5,2,0,0,0,9,8,1,154,34,120,19,18,1,130,12,118,0,0,0,5,4,1,152,33,119,19,18,1,129,12,117,0,0,0,4,3,1,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,188,105,83
29,556,05443,598403,0000,VILLAGE,Terdal (Rural),Rural,938,5548,2871,2677,846,437,409,583,305,278,24,12,12,3117,1819,1298,2431,1052,1379,2443,1619,824,2185,1568,617,1286,1123,163,776,332,444,0,0,0,123,113,10,258,51,207,31,21,10,209,16,193,3,2,1,15,12,3,255,49,206,30,21,9,209,16,193,2,1,1,14,11,3,3,2,1,1,0,1,0,0,0,1,1,0,1,1,0,3105,1252,1853
29,556,05443,598404,0000,VILLAGE,Tamadaddi,Rural,653,3101,1548,1553,409,210,199,882,425,457,0,0,0,1754,1025,729,1347,523,824,1368,867,501,1351,863,488,459,403,56,750,381,369,13,12,1,129,67,62,17,4,13,6,1,5,7,0,7,0,0,0,4,3,1,16,4,12,6,1,5,6,0,6,0,0,0,4,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1733,681,1052
29,556,05443,598405,0000,VILLAGE,Halingali,Rural,1455,7363,3845,3518,984,538,446,1856,935,921,9,3,6,4169,2507,1662,3194,1338,1856,2846,1980,866,2734,1927,807,798,766,32,1410,744,666,59,50,9,467,367,100,112,53,59,8,7,1,81,34,47,4,3,1,19,9,10,107,51,56,8,7,1,77,33,44,4,3,1,18,8,10,5,2,3,0,0,0,4,1,3,0,0,0,1,1,0,4517,1865,2652
